observation_index,observation_time,dt,active_paths,g1_mean,g2_mean,g3_mean,h12_mean,h13_mean,h23_mean,q3_nested_direct_mean,q3_controlled_raw_mean,q3_mean,p3_mean,p3_min,p3_max,p3_nested_direct_mean,raw_probability_bound_violation_rate,q3_projection_abs_mean,q3_projection_abs_max,q3_projection_abs_p99,final_probability_bound_violation_rate,endpoint_breach_rate,mean_log_segment_weight,zero_segment_weight_count,numerical_underflow_count,runtime_g_seconds,runtime_h_seconds,runtime_q3_seconds,independence_shortcut,contract_id,method,replication
2,1.0,0.5,895,3.1428507674446985e-06,1.32786347284282e-06,8.491307419670204e-05,3.222350836909963e-11,1.7476528579226004e-12,2.902825079518471e-11,0.0,0.0,1.7227957372663295e-14,0.9999106162745451,0.9242890015400915,1.0,0.9999476256983241,0.0033519553072625698,1.7227957372663295e-14,6.760098761593914e-12,7.146313224102739e-17,0.0,0.0,-9.276004393246337e-05,0,0,0.0003801999846473336,0.049831299984361976,0.15043450001394376,False,RC-L,M3,2
3,1.5,0.5,703,0.0026837547968220554,0.0006547662530449381,0.000959956290892214,5.0571901396931745e-09,3.7490340365907906e-08,9.97931748831508e-07,0.0,0.0,3.4724650204495805e-12,0.9957025631350477,0.0,1.0,0.9971606063300142,0.00995732574679943,3.4724650204495805e-12,1.3487941325353767e-09,7.868657289602375e-13,0.0,0.001422475106685633,-1.010968659373176,1,0,0.0003572999848984182,0.04145359998801723,0.11989430000539869,False,RC-L,M3,2
4,2.0,0.5,540,0.01171366685405732,0.012269120562817709,0.010585702460937174,3.0243534763608708e-06,2.5898066309671684e-05,0.000663921582229073,0.0,2.4610032672379233e-17,2.3801651756304877e-11,0.9661243541004014,0.0,1.0,0.9739945023148148,0.018518518518518517,2.3801627146272206e-11,6.957461232791322e-09,9.951277223914277e-12,0.0,0.014814814814814815,-4.322522672153388,3,0,0.0002690000110305846,0.03231979999691248,0.10258430003887042,False,RC-L,M3,2
5,2.5,0.5,479,0.02926913761812466,0.02841606606251822,0.03720926383692457,0.0001628911957020786,0.0024523609121318343,0.0028236556876487773,0.0,3.6363390422899765e-09,2.3295137820166702e-08,0.9105444169827774,0.0,1.0,0.9258464900835073,0.020876826722338204,1.9658798777876727e-08,8.751563384394934e-06,3.8470633673227295e-09,0.0,0.04801670146137787,-20.110691993266748,13,0,0.00024189997930079699,0.02955490001477301,0.08030589995905757,False,RC-L,M3,2
6,3.0,0.5,396,0.0627041165625431,0.050547499060943704,0.06892785731547428,0.004083764197821677,0.007281008317234647,0.008856884105453643,0.002535116792929293,0.002539122274694071,0.0025391290633258808,0.8355030546182229,0.0,1.0,0.8530421401515151,0.045454545454545456,5.031746073932794e-06,0.0009949415735404088,2.1043263212240646e-07,0.0,0.11868686868686869,-40.22528071435368,21,0,0.00023179996060207486,0.02328190003754571,0.07104769995203242,False,RC-L,M3,2
1,0.5,0.5,2048,3.851956071870203e-13,8.026634779141902e-15,5.158350716542804e-13,3.029248020813646e-19,3.539173571865265e-19,1.3553606085211267e-19,0.0,0.0,6.277011766310441e-22,0.999999999999091,0.9999999989444037,1.0,1.0,0.0,6.277011766310441e-22,1.1664913322416419e-18,2.6466833873717463e-24,0.0,0.0,-9.090563050483001e-13,0,0,0.00043320003896951675,0.10515859996667132,0.3526397999958135,False,RC-L,M3,3
2,1.0,0.5,894,1.1711747035819202e-06,1.352719954419877e-06,0.00017721335194922306,8.465447483879517e-11,5.166537241230516e-11,1.4196960459586305e-10,0.0,0.0,2.236875016151504e-11,0.9998202630093135,0.8420182438502058,1.0,0.9999169812639821,0.0022371364653243847,2.236875016151504e-11,1.9938804920225456e-08,1.3373020317392433e-16,0.0,0.0,-0.00019536625061737347,0,0,0.0002688000095076859,0.05240990000311285,0.1550414999946952,False,RC-L,M3,3
3,1.5,0.5,707,0.0006215783839414288,0.0049480239748547735,0.002148330811040163,1.6804999296630876e-06,8.28452014104629e-05,9.140915972862199e-07,0.0,1.7688912215071026e-15,2.9305080880471236e-11,0.992367506593796,1.043374794425113e-17,1.0,0.9949887287835927,0.008486562942008486,2.9303311989249726e-11,1.3772774370672549e-08,6.89595179103367e-13,0.0,0.002828854314002829,-0.11493725812861935,0,0,0.00024319998919963837,0.0438284000265412,0.10905029997229576,False,RC-L,M3,3
4,2.0,0.5,554,0.010341940122158931,0.014385153710531097,0.010403313405592618,6.20370519811232e-05,0.00048406542802975275,6.172903391900064e-06,7.050992779783394e-06,9.190213020053852e-06,3.1917313293961365e-06,0.9654186764137908,0.0,1.0,0.9710697766245487,0.009025270758122744,5.998483122089909e-06,0.0033231592531310916,9.670046514199376e-13,0.0,0.019855595667870037,-4.546215469235815,3,0,0.00023509998572990298,0.033360600005835295,0.09233650000533089,False,RC-L,M3,3
5,2.5,0.5,479,0.023667247998472717,0.03005178056684514,0.026888345800548167,0.003365296194231246,0.002515361078629175,0.0028401946602782517,4.0775052192066805e-05,0.00018854091249604756,0.0001888113674297186,0.9279246661998428,0.0,1.0,0.93580375782881,0.027139874739039668,2.704549336711686e-07,0.0001289350237200916,3.1703087634816858e-09,0.0,0.05219206680584551,-21.833540404335388,14,0,0.00022629997693002224,0.029440100013744086,0.09011230000760406,False,RC-L,M3,3
6,3.0,0.5,409,0.04804665635269969,0.05495845579145572,0.054149144636325364,0.0024368760744542272,0.007052350134159793,0.005716475445812486,0.0003151742053789731,0.0005368150412545404,0.0005430207666992382,0.8575084241072465,0.0,1.0,0.8717527506112469,0.019559902200488997,6.205725444698061e-06,0.002538122804244477,3.8972294723910183e-10,0.0,0.10268948655256724,-47.02836982683016,26,0,0.00030340004013851285,0.025091499963309616,0.07579640002222732,False,RC-L,M3,3
1,0.5,0.5,2048,1.232222633959622e-15,2.248706108562871e-15,2.2181670370576106e-14,8.016533937952914e-19,3.481778682760362e-19,1.5624647345427094e-21,0.0,0.0,3.4349208239229634e-22,0.9999999999999744,0.9999999999552239,1.0,1.0,0.0,3.4349208239229634e-22,6.54262218780047e-19,2.8690595653594876e-24,0.0,0.0,-2.566138490985738e-14,0,0,0.00047770002856850624,0.12093009997624904,0.3721110000042245,False,RC-L,M3,4
2,1.0,0.5,896,6.691815614220198e-05,1.1052013254341358e-07,5.186416840346818e-06,4.246376350455933e-11,3.729444068206045e-13,1.767494276073771e-11,0.0,0.0,6.846031653171978e-14,0.999927784967328,0.9405226144382591,1.0,0.9999869210379464,0.002232142857142857,6.846031653171978e-14,5.256594855106431e-11,1.3519149310008142e-15,0.0,0.0,-7.427680579682624e-05,0,0,0.000262599962297827,0.05110240000067279,0.16057020000880584,False,RC-L,M3,4
3,1.5,0.5,707,0.001338030281281743,0.0025358335790057326,0.0018472888985083043,6.529378328513153e-05,3.5825872126457063e-07,9.609949782327938e-09,0.0,4.78406233360674e-28,3.515364647414373e-12,0.994344508889645,1.6140153655306226e-22,1.0,0.9964418316831684,0.008486562942008486,3.5153646474143727e-12,2.3469276435051577e-09,3.186569122803898e-13,0.0,0.0014144271570014145,-0.07795432027270618,0,0,0.0002690000110305846,0.04189059999771416,0.1278990000137128,False,RC-L,M3,4
4,2.0,0.5,547,0.009703071188519407,0.009166786517864463,0.007305753068080128,0.0008573318721813761,1.59959034664327e-05,0.00020611454945309576,0.0,1.3527403155880457e-12,2.5985318161157555e-06,0.9749012330188209,0.0,1.0,0.9800259940585009,0.02010968921389397,2.5985304633754396e-06,0.0014213861905834867,1.7446100480038174e-10,0.0,0.012797074954296161,-2.993715759062971,2,0,0.0002521999995224178,0.03481630003079772,0.1055470000137575,False,RC-L,M3,4
5,2.5,0.5,478,0.022851994348556268,0.028607842339564513,0.01945479149363065,0.0025947956613550666,0.0001317125239354962,0.000726559289348899,8.172071129707112e-06,2.034685442193052e-05,2.674274675997284e-05,0.932511696546128,0.0,1.0,0.9417494769874477,0.02510460251046025,6.3958923380423194e-06,0.003057205516412021,1.987667969280322e-09,0.0,0.0397489539748954,-17.002764066086993,11,0,0.0010509999701753259,0.037003599980380386,0.10299520002445206,False,RC-L,M3,4
6,3.0,0.5,407,0.0399877587622903,0.04648732303278472,0.03893977179687738,0.0032371637166735833,0.0006648135644042245,0.00022834282898056055,4.7988329238329235e-05,8.168813516437619e-05,8.169027258462445e-05,0.8786337762455212,0.0,1.0,0.8967195178132679,0.03194103194103194,2.137420248285187e-09,6.710616389485289e-07,4.1011834722155496e-09,0.0,0.07371007371007371,-32.57858395458659,18,0,0.00042400002712383866,0.02426579996244982,0.0739993000170216,False,RC-L,M3,4
1,0.5,0.5,2048,2.0347629153011613e-15,1.3458296506768662e-15,1.8831224358131137e-15,7.81019337011995e-19,1.2274602094512322e-20,1.6704587110758217e-17,0.0,0.0,9.298589482484654e-22,0.9999999999999948,0.9999999999961681,1.0,1.0,0.0,9.298589482484654e-22,1.5960458025288726e-18,3.56481135015012e-24,0.0,0.0,-5.245749581253151e-15,0,0,0.0004563999827951193,0.10960640001576394,0.35099509998690337,False,RC-L,M3,5
2,1.0,0.5,894,1.2542349887141812e-06,1.2601334812601751e-05,1.9427621328102977e-07,1.0077609587768738e-11,1.0585814754943639e-10,6.625802975065973e-11,0.0,0.0,7.799108432127765e-12,0.9999859503283801,0.9948028885950817,1.0,0.9999825223713646,0.0022371364653243847,7.799108432127765e-12,6.9467660512856355e-09,3.3013982795991193e-16,0.0,0.0,-1.4075610241571991e-05,0,0,0.0005811000009998679,0.055198100046254694,0.14640039997175336,False,RC-L,M3,5
3,1.5,0.5,707,0.0030860851846313273,0.0038630042760199957,0.004075657920800468,4.0927171323928e-05,0.0014159337558302138,9.909724151095733e-06,0.0,7.854325413657172e-09,6.064119916236931e-07,0.9904414168578617,0.0,1.0,0.9926958097595474,0.007072135785007072,5.985576662100358e-07,0.0004231802475424462,3.647903481580757e-13,0.0,0.004243281471004243,-3.0141542923777935,3,0,0.0002536000101827085,0.04002260003471747,0.12178619997575879,False,RC-L,M3,5
4,2.0,0.5,556,0.018240672256846478,0.015913953041245953,0.01467546723337563,0.0018501213389321453,0.002183416062491546,0.0004139475445348072,0.00016158947841726619,0.0003494311494332071,0.000349432374820833,0.9552679600396695,0.0,1.0,0.9611482688848921,0.019784172661870502,1.2253876261080363e-09,6.397338442080827e-07,5.355157600812127e-12,0.0,0.02877697841726619,-13.194983771971204,10,0,0.00023889995645731688,0.0330134000396356,0.09162910003215075,False,RC-L,M3,5
5,2.5,0.5,481,0.037117758689160764,0.047319159210091326,0.024704026434324258,0.004927768669662509,0.004305147711142378,0.002892233221717839,0.0010395010395010396,0.0017471349572339744,0.0017471427702471542,0.9012370624986992,0.0,1.0,0.9143873440748441,0.006237006237006237,7.813013179426065e-09,3.7477713723089983e-06,6.383254450759873e-14,0.0,0.062370062370062374,-21.04849434564197,13,0,0.00025370001094415784,0.02843649999704212,0.08695070003159344,False,RC-L,M3,5
6,3.0,0.5,401,0.05562016594028884,0.07573432403310486,0.04944090471596606,0.013221923075570841,0.010703075028942192,0.00642370680367588,0.004198488154613466,0.00569276070664872,0.005698855109060545,0.8438544551097686,0.0,1.0,0.8668368142144638,0.017456359102244388,6.09440241182524e-06,0.002397306796103447,2.28251120194302e-09,0.0,0.09476309226932668,-37.6792737706429,20,0,0.00023599999258294702,0.02338859997689724,0.07300370000302792,False,RC-L,M3,5
1,0.26301369863013696,0.26301369863013696,2048,0.0011253205880109784,0.027650298394407337,0.011844331165138035,0.0011249392284724208,0.0008217174202097123,0.006831958309016103,0.0005970001220703125,0.0008007562145455726,0.0008214741361456232,0.9673371906739963,0.0,0.9999999995536558,0.9764270782470703,0.388671875,2.071792160005055e-05,0.007556175572815106,0.00028555651450579264,0.0,0.01611328125,-7.8312917599634275,22,0,0.0007733000093139708,0.12920460000168532,0.38535170000977814,False,RC-A,M2,0
2,0.5123287671232877,0.24931506849315072,2048,0.02098705181914343,0.11394684287560955,0.0619289062083854,0.01996718619645102,0.015978562333680266,0.03893591023245585,0.0130157470703125,0.015791663676832487,0.01593593827787817,0.8620829195815706,0.0,1.0,0.8846092224121094,0.2900390625,0.00015049866981700955,0.03033289587773516,0.003483580549608338,0.0,0.07861328125,-39.73494438427582,112,0,0.00041959999362006783,0.13183440000284463,0.5173385000089183,False,RC-A,M2,0
3,0.7616438356164383,0.24931506849315066,1294,0.08392911256110036,0.27755560458431583,0.17039578584304474,0.08113801515840063,0.062475456238984865,0.1111469993775155,0.0512793421561051,0.061073050145077,0.0612739270820096,0.6616060407044304,0.0,0.9999999999602058,0.6981380409582689,0.3276661514683153,0.00021183149571382036,0.04925047599473116,0.004861776203498869,0.0,0.23415765069551778,-120.41673819586791,215,0,0.0005213000113144517,0.06774680002126843,0.3509012999711558,False,RC-A,M2,0
4,1.010958904109589,0.24931506849315066,1095,0.14802086672497936,0.38321494497897407,0.27693066446478265,0.14598313640537455,0.11543984892503978,0.1862027629543363,0.09794877283105023,0.11365805518264528,0.11388581102277484,0.5255734610932397,0.0,0.9999999999967886,0.5636879280821918,0.28036529680365296,0.00024308076590451032,0.05496331174833874,0.005901434612330686,0.0,0.3598173515981735,-203.01283413332715,309,0,0.0004876999882981181,0.05675630003679544,0.27640480000991374,False,RC-A,M2,0
5,1.2602739726027397,0.24931506849315066,992,0.214650398240325,0.43959884791117043,0.35274968274534346,0.20823619068092544,0.16884033787036204,0.23903631185942517,0.1467836441532258,0.16374365524816198,0.1640223041356538,0.44509160737821996,0.0,0.9999999997704568,0.48412298387096775,0.2399193548387097,0.00028737448814368364,0.02487486241931447,0.007368513973409017,0.0,0.43649193548387094,-247.1835749929871,341,0,0.0005428000004030764,0.04346249997615814,0.2577708999742754,False,RC-A,M2,0
6,1.5095890410958903,0.24931506849315066,906,0.2762186635759208,0.5157370858714762,0.41436491893343885,0.2648132622842124,0.2265717449560649,0.29932773173020194,0.19512279249448122,0.21617165212114728,0.21630539894287726,0.36808667164676634,0.0,0.9999999999926273,0.4050988203642384,0.18101545253863136,0.00016146742371665542,0.016445186136939127,0.004374521064115932,0.0,0.5110375275938189,-286.6920097514249,361,0,0.0007551999879069626,0.03774389997124672,0.23514750000322238,False,RC-A,M2,0
7,1.7589041095890412,0.24931506849315088,838,0.33559698073677424,0.5544915480226318,0.4701162259369688,0.3204878856869239,0.2730559464891624,0.3413923993435775,0.24282611127684964,0.2605380555787764,0.26068697526798834,0.31404450155530056,0.0,0.9999999999984199,0.3433351357398568,0.14797136038186157,0.00015146759802382416,0.025619532290596936,0.004150940119593058,0.0,0.5930787589498807,-347.4315275613071,406,0,0.001191799994558096,0.02947199996560812,0.20811000000685453,False,RC-A,M2,0
8,2.0082191780821916,0.24931506849315044,795,0.36208802076430446,0.5728517905071202,0.5084443162429462,0.34498752042085995,0.3052217227434549,0.36850643983879666,0.27459709119496856,0.29041239161525556,0.29058089146637395,0.2847506640223666,0.0,0.9999999981369406,0.3129569575471698,0.12327044025157233,0.0001684998511184348,0.04022488699359822,0.0029529814518303226,0.0,0.6226415094339622,-370.39586437809106,411,0,0.00038670003414154053,0.026996800035703927,0.20008330000564456,False,RC-A,M2,0
1,0.26301369863013696,0.26301369863013696,2048,0.0011983991608614931,0.035615680406001465,0.00818305296555348,0.0011980892287808838,0.0003955274894761643,0.003672220218073818,0.0001125335693359375,0.0003658944964756208,0.00039530089424920904,0.9598734035096652,0.0,0.9999999999346977,0.9714469909667969,0.39111328125,2.940639777358824e-05,0.010800266434393666,0.0006791381537241182,0.0,0.01904296875,-6.966514969213674,19,0,0.0005016999784857035,0.13537160004489124,0.49091449996922165,False,RC-A,M2,1
2,0.5123287671232877,0.24931506849315072,2048,0.030060338840884583,0.13622556980468514,0.06821653239767875,0.029701898461995443,0.021901347415006232,0.047432149969657535,0.017236709594726562,0.021718264273183636,0.021868180510173654,0.8426647742932372,0.0,1.0,0.8643722534179688,0.29052734375,0.00015757069706156163,0.019790144383609792,0.004586030644100905,0.0,0.1015625,-50.078624210117695,141,0,0.000417600036598742,0.1240747999981977,0.5210272999829613,False,RC-A,M2,1
3,0.7616438356164383,0.24931506849315066,1284,0.11234300885824473,0.31383400436198516,0.19850883151325363,0.11062384331916335,0.08555377940630148,0.13564119345828776,0.07079013337227415,0.08417084459134332,0.08439469956629184,0.6227382718839772,0.0,0.999999999999827,0.6591553494937694,0.32320872274143303,0.00023323870582439064,0.02705229817348806,0.0046637969043685015,0.0,0.2718068535825545,-142.03319504874958,252,0,0.0006821000133641064,0.06640650000190362,0.3432774000102654,False,RC-A,M2,1
4,1.010958904109589,0.24931506849315066,1087,0.1777798946279119,0.4286186872226818,0.306279411823848,0.17249277114036912,0.14273773666404846,0.21745613093592728,0.12312413753449862,0.13893318002298702,0.13914122387232336,0.4808674211935797,0.0,0.9999999999864598,0.518625661223551,0.24379024839006438,0.00023055032294582375,0.019825154543214735,0.00794549227689562,0.0,0.40386384544618215,-228.88776574846483,346,0,0.0006349000032059848,0.049361899960786104,0.2905754999956116,False,RC-A,M2,1
5,1.2602739726027397,0.24931506849315066,979,0.24350522807526256,0.5054022483166721,0.376191001983754,0.23351388190857023,0.19012417047039973,0.2695920906249636,0.16416624106230848,0.18283181114486102,0.1830845086699383,0.3850471559583065,0.0,0.9999999994127645,0.4221503128192033,0.20326864147088866,0.00026427329042207493,0.048948981323057805,0.007192860939080428,0.0,0.4964249233912155,-272.39190763552784,370,0,0.0010220999829471111,0.04314889997476712,0.24721689999569207,False,RC-A,M2,1
6,1.5095890410958903,0.24931506849315066,887,0.3020939991746982,0.5640472915880842,0.42467030299284164,0.29074363299488487,0.23417973811214257,0.3145748314198872,0.20564402480270574,0.22663309899866704,0.22681103131368796,0.32187557745760265,0.0,0.9999999999967666,0.35655210682074406,0.16459977452085683,0.00020191096893507478,0.03536755879824224,0.0051723402278705975,0.0,0.5648252536640361,-331.50665804122815,410,0,0.0003665999975055456,0.03160960000241175,0.2221428999910131,False,RC-A,M2,1
7,1.7589041095890412,0.24931506849315088,829,0.34888890600375533,0.5958165014038046,0.4654251694703218,0.3378455648716098,0.2694277277856337,0.35381347507473243,0.24016133896260555,0.25980343677944806,0.2599031389840573,0.29105305187003694,0.0,0.9999999999913384,0.32074600422195415,0.13268998793727382,0.00012945544645198397,0.014148564061361432,0.004009087014581901,0.0,0.6139927623642943,-360.68033725733994,417,0,0.00043180002830922604,0.02909709996310994,0.2062722999835387,False,RC-A,M2,1
8,2.0082191780821916,0.24931506849315044,799,0.3751921440222714,0.6045831563205875,0.49774363396712484,0.36415771224406757,0.2952769720079606,0.3809473113760711,0.2677956821026283,0.2857453114221041,0.2858556289605971,0.27700743235751835,0.0,0.9999999999156415,0.30039013610763454,0.11639549436795996,0.00012317492336773287,0.019453418691808277,0.0031530250053532446,0.0,0.6495619524405507,-373.7774427972155,416,0,0.00044979999074712396,0.027986800007056445,0.20831499999621883,False,RC-A,M2,1
1,0.26301369863013696,0.26301369863013696,2048,0.002226938200197045,0.030860763932705905,0.009526239461074637,0.0022239627478735286,0.0015035149669780194,0.004721696624646174,0.0007781982421875,0.0014731392579553381,0.0015013149224562027,0.9643339178230639,0.0,0.9999999999798218,0.9742679595947266,0.38134765625,2.8175664500864382e-05,0.011505222223209002,0.0004929810632583997,0.0,0.017578125,-8.875660283114623,25,0,0.0010157999931834638,0.13545930001419038,0.48359160003019497,False,RC-A,M2,2
2,0.5123287671232877,0.24931506849315072,2048,0.02384124507640217,0.12337713347862496,0.07022159441212447,0.023710211910477483,0.017163098715894446,0.04308920621788323,0.012769699096679688,0.016926263354080123,0.017045732103129457,0.8494768117739742,0.0,1.0,0.873199462890625,0.2841796875,0.00013359155219180797,0.013629532061419508,0.004070027352737295,0.0,0.08837890625,-43.37798515323954,122,0,0.0006698999786749482,0.12113290000706911,0.4748235999722965,False,RC-A,M2,2
3,0.7616438356164383,0.24931506849315066,1278,0.09495303158617927,0.28172173234840653,0.183994347644983,0.09258423769555359,0.07250696521448619,0.11563548768812726,0.058988042840375586,0.07009844248047473,0.07028324204841892,0.6497743369701793,0.0,0.9999999999948314,0.6898290786384976,0.36306729264475746,0.00021036646679926886,0.0149373108877882,0.005376789333325737,0.0,0.23161189358372458,-126.48336584471332,224,0,0.0002865000278688967,0.06325199996354058,0.30909160000737756,False,RC-A,M2,2
4,1.010958904109589,0.24931506849315066,1090,0.16356188808029615,0.40362397422742324,0.2860889115146402,0.15994947115727895,0.12443493020274099,0.1931843965858718,0.10517130160550459,0.12124869580431621,0.1215221585057628,0.5027718656177693,0.0,0.9999999999915277,0.546928755733945,0.2834862385321101,0.0002832025393030534,0.019021213058654896,0.008310534485473529,0.0,0.3660550458715596,-186.28657902856827,280,0,0.0013550000148825347,0.0475878999568522,0.27738620003219694,False,RC-A,M2,2
5,1.2602739726027397,0.24931506849315066,987,0.23059855261513126,0.48564285315131867,0.3578735187589073,0.22486941226333992,0.17891910978789866,0.2568683325098676,0.15501519756838905,0.1747264017636399,0.17497674853514236,0.4115651815006066,0.0,0.9999999997914931,0.45135195035460995,0.23302938196555217,0.0002592602293496758,0.03168230092710722,0.00637678408108882,0.0,0.46707193515704154,-261.06961679375576,358,0,0.0007158999796956778,0.0414133999729529,0.23671959998318925,False,RC-A,M2,2
6,1.5095890410958903,0.24931506849315066,916,0.2764134753325553,0.5406754304706823,0.3981465614563608,0.26933949761691084,0.21641619704899598,0.2979174067165666,0.19097127456331878,0.21152218899018482,0.2117203517551473,0.35671728236772765,0.0,0.9999999997198123,0.3928894309497817,0.19213973799126638,0.00020379946422635856,0.01733460609322572,0.006804992622972193,0.0,0.5338427947598253,-305.83284676500307,390,0,0.00042019999818876386,0.0348736000014469,0.2207058999920264,False,RC-A,M2,2
7,1.7589041095890412,0.24931506849315088,863,0.3251278509349893,0.5631644611363267,0.43845693924185863,0.31384480052222147,0.2513710388041256,0.3244793311392305,0.22367015498261877,0.24375601056549975,0.24388197341096587,0.31906394574143704,0.0,0.9999999994514438,0.3498470089803013,0.1541135573580533,0.00014278327060467528,0.028611512507084658,0.004437840828771613,0.0,0.5840092699884125,-341.5569633449915,411,0,0.0005014999769628048,0.03247380000539124,0.20861939998576418,False,RC-A,M2,2
8,2.0082191780821916,0.24931506849315044,810,0.36131550626205516,0.5976191884662985,0.4809547632009954,0.34731565444274826,0.2894603613819709,0.35981108976395265,0.2556664737654321,0.2785085760068517,0.27861329647422095,0.27808435118510194,0.0,0.9999999957340048,0.3084104938271605,0.12469135802469136,0.00010842433200733867,0.01424929605557812,0.0027453584652943675,0.0,0.6259259259259259,-361.55498118214,408,0,0.0011322000063955784,0.02759490004973486,0.20216759998584166,False,RC-A,M2,2
1,0.26301369863013696,0.26301369863013696,2048,0.001393567789886015,0.03705417405333826,0.012103991813327516,0.0013928807438145212,0.0011519270083021496,0.007203059206658774,0.0003662109375,0.001106719028554905,0.00115137874841451,0.9580447545538091,0.0,0.9999999997322407,0.9676475524902344,0.3583984375,4.465971985960528e-05,0.017330255974866066,0.0007198740184529742,0.0,0.0244140625,-10.766577023496332,30,0,0.00041470001451671124,0.13178409996908158,0.46834429999580607,False,RC-A,M2,3
2,0.5123287671232877,0.24931506849315072,2048,0.029541634598583215,0.13091165655017034,0.07239489234478609,0.0292612895547781,0.02286823018448092,0.04957191121970099,0.017320632934570312,0.022486962668548043,0.022616159988947653,0.8462370874764727,0.0,1.0,0.8690280914306641,0.3095703125,0.0001360465757120232,0.02657949772108492,0.0036496659604216,0.0,0.0947265625,-47.53850962437154,134,0,0.00042070000199601054,0.12605329998768866,0.5123040999751538,False,RC-A,M2,3
3,0.7616438356164383,0.24931506849315066,1312,0.10770031253824754,0.3055896928330464,0.2072526507808881,0.10600691634826194,0.08523063408074541,0.14360274837633247,0.07033631859756098,0.08372485407051668,0.08393617562932511,0.6303614670238328,0.0,0.9999999999905221,0.6639791349085366,0.3048780487804878,0.00022805104077855537,0.02965018085345128,0.005798571358372877,0.0,0.2728658536585366,-145.88884437875666,265,0,0.00059120001969859,0.0669857999891974,0.3297793000238016,False,RC-A,M2,3
4,1.010958904109589,0.24931506849315066,1117,0.17706067590457672,0.41056430678738903,0.30105134097132913,0.17212804824247005,0.13222556095096338,0.20670643141218198,0.11311338965980304,0.12887829191814776,0.12907061612212237,0.49331310082019814,0.0,0.9999999999966894,0.533848338182632,0.26410026857654434,0.00021012081995790903,0.032419882007919704,0.005180458094470739,0.0,0.38675022381378693,-211.68090672208766,328,0,0.0005400999798439443,0.05286539997905493,0.27152660000137985,False,RC-A,M2,3
5,1.2602739726027397,0.24931506849315066,1001,0.2419369335646309,0.4917173266382217,0.3849227191126014,0.2341352515173357,0.18240042298524908,0.2706770319015152,0.15697973901098902,0.17609624207255206,0.17621637338437632,0.3924193537042696,0.0,0.9999999974013671,0.42840752997002995,0.2017982017982018,0.00013814356309540835,0.015662678906567445,0.0040794815546115306,0.0,0.4935064935064935,-280.08605174238704,390,0,0.00029749999521300197,0.039349100028630346,0.2388374999864027,False,RC-A,M2,3
6,1.5095890410958903,0.24931506849315066,931,0.3010358405048192,0.5283235858127869,0.4364906269530032,0.2903763971111562,0.23159326479090223,0.3147538358644029,0.20152641648764769,0.22214430356335693,0.22225247591599523,0.34862096857985675,0.0,0.999999999999036,0.37724473012889365,0.16433941997851773,0.00012392171594881448,0.021523869271263832,0.003067692664087709,0.0,0.5639097744360902,-323.20566561413733,419,0,0.00039360002847388387,0.03335969999898225,0.2295305000152439,False,RC-A,M2,3
7,1.7589041095890412,0.24931506849315088,863,0.3360163027290055,0.5683515143378516,0.48862652284288755,0.3215841135749016,0.268606484194575,0.3485481473441271,0.23318456691772885,0.2559563786544425,0.25603940243401935,0.28970500276983974,0.0,0.9999999976550688,0.3182756373117034,0.12862108922363846,0.00010691851059610249,0.01800290483803224,0.0032757169698674534,0.0,0.6234067207415991,-360.91036963279254,434,0,0.0004778000293299556,0.030250600015278906,0.21220930002164096,False,RC-A,M2,3
8,2.0082191780821916,0.24931506849315044,813,0.35910844050686064,0.5889187389670967,0.5134360122979323,0.3440809209478186,0.2836510194580813,0.3680853233158583,0.24824627152521525,0.2704181871996597,0.2705496704684392,0.2638044014814294,0.0,0.9999999986781036,0.2911333410209102,0.14391143911439114,0.00013221199057664756,0.03446574878848435,0.002000562701297416,0.0,0.6531365313653137,-376.9893447354547,427,0,0.00039280002238228917,0.028856899996753782,0.2094103000126779,False,RC-A,M2,3
1,0.26301369863013696,0.26301369863013696,2048,0.0010416835173022619,0.02835489606541508,0.006620555104913007,0.0010412123876643118,0.0006252058690591974,0.004132959407773381,0.0001964569091796875,0.0005899433196376602,0.0006248328700267703,0.9691574101068399,0.0,0.9999999994419292,0.9777164459228516,0.37841796875,3.4889550389110146e-05,0.01624358795066221,0.0008095326574045025,0.0,0.01513671875,-4.845692215542935,13,0,0.0007726000039838254,0.1341099999845028,0.47251609998056665,False,RC-A,M2,4
2,0.5123287671232877,0.24931506849315072,2048,0.018407269514198576,0.10511239266295411,0.05873988833981429,0.017954575976321285,0.01384893845712655,0.032461657564528984,0.010402679443359375,0.013278508307752505,0.013424627992813541,0.8685809934881963,0.0,1.0,0.8926639556884766,0.322265625,0.0001512297618953315,0.019766164951521406,0.0041946177677689095,0.0,0.0693359375,-33.48856906847891,94,0,0.0006591000128537416,0.1298947999603115,0.5023282000329345,False,RC-A,M2,4
3,0.7616438356164383,0.24931506849315066,1269,0.08361197034429287,0.261697859164263,0.18182454405517845,0.08221121790562885,0.06162872480522886,0.11101588642565835,0.050079417848699764,0.0600616182932859,0.060301805819349685,0.6674196497534322,0.0,0.9999999999934823,0.7081024674940898,0.3317572892040977,0.0002446389198523941,0.02985449364136898,0.005022755355238432,0.0,0.21513002364066194,-114.53021892195599,201,0,0.0007266000029630959,0.06602780002867803,0.3140317999641411,False,RC-A,M2,4
