value,path_sd,call_probability,runtime_seconds,method,smooth,n_paths,seed,probability_clipping_rate,orthogonality_error,correlation_error,minimum_final_loading,worst_spot_ratio,time_to_observation_days,replication,scope
36.637196248860619,48.178534641961072,0.366455078125,0.0042613000841811299,rqmc,False,4096,1568946518,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,6,next-observation autocall principal redemption component only
36.759238874606325,48.212197557223078,0.36767578125,0.0040246000280603766,rqmc,False,4096,1512219572,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,7,next-observation autocall principal redemption component only
37.003324126097738,48.278527226485934,0.3701171875,0.0051159999566152692,rqmc,False,4096,714908117,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,8,next-observation autocall principal redemption component only
37.05214117639602,48.291634147259749,0.37060546875,0.0038305999478325248,rqmc,False,4096,555940788,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,9,next-observation autocall principal redemption component only
36.881281500352031,48.245528189329015,0.368896484375,0.003953099949285388,rqmc,False,4096,2059162161,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,10,next-observation autocall principal redemption component only
36.759238874606325,48.212197557223085,0.36767578125,0.0039365999400615692,rqmc,False,4096,2589553229,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,11,next-observation autocall principal redemption component only
36.783647399755466,48.218890244147964,0.367919921875,0.0042555999243631959,rqmc,False,4096,3099587661,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,12,next-observation autocall principal redemption component only
36.808055924904608,48.225569645308418,0.3681640625,0.0034621000522747636,rqmc,False,4096,3943734010,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,13,next-observation autocall principal redemption component only
37.271817902738292,48.349961229763068,0.372802734375,0.0042508000042289495,rqmc,False,4096,373235182,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,14,next-observation autocall principal redemption component only
37.05214117639602,48.291634147259749,0.37060546875,0.0050101000815629959,rqmc,False,4096,3737660645,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,15,next-observation autocall principal redemption component only
36.91632999749794,12.4215818054977,0.36924704885795134,0.0060833999887108803,rqmc,True,4096,1517376940,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,0,next-observation autocall principal redemption component only
36.915903599733198,12.426915933783526,0.36924278391297216,0.0057887999573722482,rqmc,True,4096,2874652600,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,1,next-observation autocall principal redemption component only
36.913484774732098,12.424571992540155,0.36921859017558223,0.0055098999291658401,rqmc,True,4096,1440273718,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,2,next-observation autocall principal redemption component only
36.914166855879259,12.426868833607783,0.36922541253443231,0.0060513999778777361,rqmc,True,4096,3776963736,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,3,next-observation autocall principal redemption component only
36.916397925020576,12.429340714177496,0.36924772828727898,0.0052317999070510268,rqmc,True,4096,823210141,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,4,next-observation autocall principal redemption component only
36.915244442778224,12.425837587640642,0.36923619084805015,0.0054472999181598425,rqmc,True,4096,2330989698,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,5,next-observation autocall principal redemption component only
36.912189730052518,12.426301597413371,0.36920563679083063,0.0052140000043436885,rqmc,True,4096,1568946518,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,6,next-observation autocall principal redemption component only
36.914096969615038,12.42011989787731,0.36922471351324515,0.0038269000360742211,rqmc,True,4096,1512219572,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,7,next-observation autocall principal redemption component only
36.916670187539417,12.427787592769191,0.36925045153012581,0.0066614000825211406,rqmc,True,4096,714908117,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,8,next-observation autocall principal redemption component only
36.915137026474248,12.428086731370771,0.36923511644132423,0.0060109999030828476,rqmc,True,4096,555940788,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,9,next-observation autocall principal redemption component only
36.916093083402743,12.427495617026318,0.36924467917953285,0.0053870000410825014,rqmc,True,4096,2059162161,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,10,next-observation autocall principal redemption component only
36.913256541720315,12.428930156389535,0.36921630732769195,0.0050296999979764223,rqmc,True,4096,2589553229,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,11,next-observation autocall principal redemption component only
36.911921580862767,12.424940720619647,0.36920295469060627,0.0055426000617444515,rqmc,True,4096,3099587661,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,12,next-observation autocall principal redemption component only
36.914296239577496,12.423950979268433,0.36922670666493623,0.0046837999252602458,rqmc,True,4096,3943734010,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,13,next-observation autocall principal redemption component only
36.913578431492311,12.425748146596584,0.36921952695565541,0.0063605000032112002,rqmc,True,4096,373235182,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,14,next-observation autocall principal redemption component only
36.913979766360399,12.426210683977891,0.36922354121480994,0.0050556999631226063,rqmc,True,4096,3737660645,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,0.995,2,15,next-observation autocall principal redemption component only
47.547806990526652,49.935128786971106,0.4755859375,0.0035896999761462212,rqmc,False,4096,781983570,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,0,next-observation autocall principal redemption component only
47.96275191806204,49.953688542825375,0.479736328125,0.0039576999843120575,rqmc,False,4096,1022789190,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,1,next-observation autocall principal redemption component only
47.425764364780946,49.92901228086783,0.474365234375,0.0043210000731050968,rqmc,False,4096,2263983682,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,2,next-observation autocall principal redemption component only
47.743075191719768,49.944293192831545,0.4775390625,0.0051807001000270247,rqmc,False,4096,2047009527,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,3,next-observation autocall principal redemption component only
47.645441091123203,49.939806662590037,0.4765625,0.0037643000250682235,rqmc,False,4096,1929268276,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,4,next-observation autocall principal redemption component only
47.645441091123203,49.939806662590037,0.4765625,0.0045830999733880162,rqmc,False,4096,278935332,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,5,next-observation autocall principal redemption component only
47.425764364780939,49.929012280867816,0.474365234375,0.0043383999727666378,rqmc,False,4096,151973535,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,6,next-observation autocall principal redemption component only
47.743075191719768,49.944293192831545,0.4775390625,0.0042150999652221799,rqmc,False,4096,1811280169,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,7,next-observation autocall principal redemption component only
47.181679113289533,49.915881639494991,0.471923828125,0.0040825000032782555,rqmc,False,4096,3957004022,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,8,next-observation autocall principal redemption component only
47.572215515675786,49.936316197408139,0.475830078125,0.0044314000988379121,rqmc,False,4096,622789426,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,9,next-observation autocall principal redemption component only
47.621032565974062,49.938655134377292,0.476318359375,0.0036065999884158373,rqmc,False,4096,563697366,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,10,next-observation autocall principal redemption component only
47.596624040824921,49.937491646261989,0.47607421875,0.0043782000429928303,rqmc,False,4096,153430717,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,11,next-observation autocall principal redemption component only
47.425764364780939,49.929012280867816,0.474365234375,0.0046873000683262944,rqmc,False,4096,2739368801,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,12,next-observation autocall principal redemption component only
47.425764364780939,49.929012280867816,0.474365234375,0.0044647000031545758,rqmc,False,4096,1748193771,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,13,next-observation autocall principal redemption component only
47.816300767167192,49.947532551209591,0.478271484375,0.0043539999751374125,rqmc,False,4096,823054547,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,14,next-observation autocall principal redemption component only
47.425764364780946,49.92901228086783,0.474365234375,0.0047110000159591436,rqmc,False,4096,3711036386,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,15,next-observation autocall principal redemption component only
47.601671620390576,12.002153189618586,0.4761247059966634,0.0060825000982731581,rqmc,True,4096,781983570,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,0,next-observation autocall principal redemption component only
47.601091319976987,12.001049053339216,0.47611890167605014,0.0052577999886125326,rqmc,True,4096,1022789190,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,1,next-observation autocall principal redemption component only
47.602453233358361,12.006867885653623,0.47613252389951899,0.0053002000786364079,rqmc,True,4096,2263983682,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,2,next-observation autocall principal redemption component only
47.602210354333337,12.004625150482481,0.47613009455827005,0.0056950000580400229,rqmc,True,4096,2047009527,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,3,next-observation autocall principal redemption component only
47.601901171831841,12.002116325968494,0.47612700203183961,0.0057976000243797898,rqmc,True,4096,1929268276,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,4,next-observation autocall principal redemption component only
47.602509423852013,12.006666364151753,0.47613308593192999,0.0050572999753057957,rqmc,True,4096,278935332,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,5,next-observation autocall principal redemption component only
47.600288519189505,12.007837922399172,0.47611087184693068,0.0056793000549077988,rqmc,True,4096,151973535,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,6,next-observation autocall principal redemption component only
47.601354601239422,12.009527317400888,0.47612153508595784,0.0049354999791830778,rqmc,True,4096,1811280169,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,7,next-observation autocall principal redemption component only
47.59924704144985,12.009284963414455,0.47610045470682383,0.0043618999188765883,rqmc,True,4096,3957004022,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,8,next-observation autocall principal redemption component only
47.603676631148851,12.004709214364158,0.47614476065284062,0.0053632999770343304,rqmc,True,4096,622789426,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,9,next-observation autocall principal redemption component only
47.601723839974113,12.002026660296078,0.47612522831096488,0.0045167000498622656,rqmc,True,4096,563697366,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,10,next-observation autocall principal redemption component only
47.602067421087568,11.99612894719235,0.47612866490155215,0.0039911000058054924,rqmc,True,4096,153430717,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,11,next-observation autocall principal redemption component only
47.601096733914133,12.000810153131708,0.47611895582770375,0.0053848999086767435,rqmc,True,4096,2739368801,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,12,next-observation autocall principal redemption component only
47.600384162357969,12.003550886908853,0.47611182849559275,0.0050861999625340104,rqmc,True,4096,1748193771,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,13,next-observation autocall principal redemption component only
47.59995735502536,12.005761174539323,0.47610755945400579,0.0058702999958768487,rqmc,True,4096,823054547,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,14,next-observation autocall principal redemption component only
47.601624429133075,12.003915972183171,0.47612423397702969,0.0054742000065743923,rqmc,True,4096,3711036386,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1,2,15,next-observation autocall principal redemption component only
57.018314748393351,49.497961398533405,0.5703125,0.0043827000772580504,rqmc,False,4096,2610492767,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,0,next-observation autocall principal redemption component only
57.067131798691634,49.491002184783575,0.57080078125,0.0040873000398278236,rqmc,False,4096,1602400090,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,1,next-observation autocall principal redemption component only
57.067131798691634,49.491002184783568,0.57080078125,0.004340000101365149,rqmc,False,4096,524561227,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,2,next-observation autocall principal redemption component only
57.018314748393351,49.497961398533405,0.5703125,0.00325779989361763,rqmc,False,4096,1768126281,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,3,next-observation autocall principal redemption component only
57.115948848989909,49.483993821488305,0.5712890625,0.0042757999617606401,rqmc,False,4096,204307334,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,4,next-observation autocall principal redemption component only
57.237991474735622,49.466257746534566,0.572509765625,0.0038021999644115567,rqmc,False,4096,378936623,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,5,next-observation autocall principal redemption component only
57.042723273542492,49.494487934052472,0.570556640625,0.0045529999770224094,rqmc,False,4096,3975054420,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,6,next-observation autocall principal redemption component only
57.311217050183046,49.455468452754161,0.5732421875,0.0050231999484822154,rqmc,False,4096,1214769266,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,7,next-observation autocall principal redemption component only
57.018314748393351,49.497961398533398,0.5703125,0.0039058999391272664,rqmc,False,4096,3524558010,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,8,next-observation autocall principal redemption component only
56.920680647796786,49.511732460150064,0.5693359375,0.0036677999887615442,rqmc,False,4096,2791249023,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,9,next-observation autocall principal redemption component only
57.18917442443734,49.473389075416321,0.572021484375,0.004168399958871305,rqmc,False,4096,3331052848,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,10,next-observation autocall principal redemption component only
57.237991474735608,49.466257746534559,0.572509765625,0.0038589999312534928,rqmc,False,4096,3264581688,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,11,next-observation autocall principal redemption component only
56.676595396305373,49.545301428793493,0.56689453125,0.0037675000494346023,rqmc,False,4096,1534023668,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,12,next-observation autocall principal redemption component only
57.18917442443734,49.473389075416321,0.572021484375,0.004339400096796453,rqmc,False,4096,4233894857,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,13,next-observation autocall principal redemption component only
57.262399999884757,49.462673624677407,0.57275390625,0.0032314000418409705,rqmc,False,4096,3744379804,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,14,next-observation autocall principal redemption component only
57.237991474735615,49.466257746534566,0.572509765625,0.0042515998939052224,rqmc,False,4096,1987489549,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,15,next-observation autocall principal redemption component only
57.134146987206961,10.611787071757012,0.57147108516671175,0.0040680000092834234,rqmc,True,4096,2610492767,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,0,next-observation autocall principal redemption component only
57.138701232665589,10.60713636253756,0.57151663795312047,0.0054676999570801854,rqmc,True,4096,1602400090,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,1,next-observation autocall principal redemption component only
57.137427586517575,10.604445015832999,0.5715038986022295,0.0054386999690905213,rqmc,True,4096,524561227,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,2,next-observation autocall principal redemption component only
57.13293128292716,10.6147695379514,0.57145892536595055,0.0053532000165432692,rqmc,True,4096,1768126281,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,3,next-observation autocall principal redemption component only
57.138543321145676,10.613430479791278,0.57151505847968109,0.0048245999496430159,rqmc,True,4096,204307334,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,4,next-observation autocall principal redemption component only
57.135737567503114,10.6163690527427,0.57148699457808516,0.0053074000170454383,rqmc,True,4096,378936623,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,5,next-observation autocall principal redemption component only
57.138850678190181,10.612472446008415,0.5715181327474006,0.0040376000106334686,rqmc,True,4096,3975054420,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,6,next-observation autocall principal redemption component only
57.137270114304187,10.607790620238056,0.57150232352285213,0.0046216999180614948,rqmc,True,4096,1214769266,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,7,next-observation autocall principal redemption component only
57.138172927278944,10.607482886829599,0.57151135370073347,0.0055059000151231885,rqmc,True,4096,3524558010,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,8,next-observation autocall principal redemption component only
57.139658480844645,10.608147097816278,0.57152621260653724,0.0044685000320896506,rqmc,True,4096,2791249023,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,9,next-observation autocall principal redemption component only
57.139248365480157,10.605443901848949,0.57152211052249902,0.0052015000255778432,rqmc,True,4096,3331052848,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,10,next-observation autocall principal redemption component only
57.139109041620564,10.608514796142595,0.57152071696783124,0.0055623999796807766,rqmc,True,4096,3264581688,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,11,next-observation autocall principal redemption component only
57.140345035203666,10.611915125736376,0.57153307970765399,0.0057427999563515186,rqmc,True,4096,1534023668,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,12,next-observation autocall principal redemption component only
57.138646709283293,10.61216776979056,0.5715160925956051,0.0046823000302538276,rqmc,True,4096,4233894857,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,13,next-observation autocall principal redemption component only
57.135640002387674,10.610588832763645,0.57148601870559324,0.0042819000082090497,rqmc,True,4096,3744379804,0,6.6613381477509392e-16,6.6613381477509392e-16,0.93030464331678475,1.0049999999999999,2,14,next-observation autocall principal redemption component only
