scenario_id,regime_family,regime_level,contract_id,method,n_paths,replication,seed,random_input_seconds,runtime_engine_seconds,runtime_total_seconds,risk_free_rate,volatility_1,volatility_2,volatility_3,correlation_12,correlation_13,correlation_23,ki_barrier_ratio,initial_spot_ratio_1,initial_spot_ratio_2,initial_spot_ratio_3,direct_steps_per_year,inner_paths,bridge_substeps,bessel_terms,backend,total_value,fair_coupon,coupon_value,early_redemption_principal,surviving_notional,terminal_ki_loss,continuous_ki_survival_probability,component_identity_error,probability_mass_error,fair_coupon_residual
volatility_75%,volatility,75%,RC-A,M3,4096,6,1725557943,0.010974799981340766,1.0548711000010371,1.0658458999823779,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.51316788611598,0.064142052888811626,5.6684001125993069,89.349903179158275,7.8183321019948169,-1.3234675076364113,0.93910523978579707,0,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,7,4214071438,0.010697699966840446,1.0157543999375775,1.026452099904418,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.38533051289036,0.065965919518270646,5.6290501923568739,89.380083226616478,7.7958656304373601,-1.4196685365203505,0.93754164847098809,0,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,8,2429451524,0.011406100005842745,1.0575871000764892,1.0689932000823319,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.44007959034538,0.065240722742469323,5.6608740120971737,89.208834871070962,7.9531309313395555,-1.3827602241623091,0.93706403339754951,0,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,9,47177071,0.010513699962757528,1.0605715999845415,1.0710852999472991,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.5181485075092,0.064020025544784212,5.6575016578668631,89.284630456202393,7.8857315166671853,-1.3097151232272486,0.93901809011296278,1.4210854715202004e-14,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,10,1908117740,0.010086799971759319,1.0775560000911355,1.0876428000628948,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.38365752242156,0.066220658160676654,5.6895572300151702,88.722071171284526,8.4249268340461398,-1.4528977129242748,0.93558657974027015,0,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,11,3567722965,0.011947600054554641,1.0824627999681979,1.0944104000227526,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.43827123356046,0.065598727250067962,5.7461835379832307,88.429795346612693,8.6945244927356171,-1.4322321437710839,0.93416450009090279,0,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,12,251055111,0.011921600089408457,1.0204932000488043,1.0324148001382127,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.45393351775122,0.065325749551603279,5.7372483953535598,88.460005554797306,8.6720580211781595,-1.4153784535778076,0.93323911163893247,0,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,13,2839888916,0.011791800032369792,1.053222700022161,1.0650145000545308,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.48174042078848,0.064623132406643913,5.667396827380581,89.124317886320981,8.0429968175693798,-1.3529711104824598,0.9375602965931451,0,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,14,2720974664,0.010786699946038425,1.0866921000415459,1.0974787999875844,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.48117129756018,0.064644918072895616,5.670620168848207,89.076258982027198,8.0879297606842933,-1.353637613999505,0.93558389366666916,0,0,0
volatility_75%,volatility,75%,RC-A,M3,4096,15,2851801169,0.01124979997985065,1.1254296000115573,1.136679399991408,0.041397500000000004,0.137409,0.19648275000000001,0.16484174999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,101.38928640006799,0.066172991175489623,5.6999348106538532,88.716908314895534,8.4249268340461398,-1.4524835595275483,0.93519372590772365,1.4210854715202004e-14,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,0,2411333968,0.028521300060674548,0.17155650001950562,0.20007780008018017,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.609308178522753,0.093008718079943611,6.2057149926991446,83.274376802248511,13.457416462916367,-3.3282000793412756,0.8603515625,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,1,313046740,0.027773599955253303,0.18992240005172789,0.21769600000698119,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.141268843797235,0.099710212377331325,6.1537812648730288,82.734385721028957,13.974145308737864,-3.72104345084262,0.85107421875,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,2,3960658533,0.028784600086510181,0.15275250002741814,0.18153710011392832,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.39942846857511,0.09603343714223557,6.1581292653561626,83.237366657754848,13.502349406031279,-3.4984168605671742,0.855224609375,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,3,3392028088,0.028774900012649596,0.15971949999220669,0.18849440000485629,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.43887569863432,0.095367138120826728,6.2409450063574141,82.815727011546727,13.884279422508037,-3.5020757417778601,0.854736328125,1.4210854715202004e-14,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,4,2142889066,0.028787899995222688,0.16323339997325093,0.19202129996847361,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.399828150521358,0.095758266638994755,6.3590870972136164,82.022425212615317,14.625672983904096,-3.6073571432116696,0.845703125,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,5,3192950523,0.028437700006179512,0.19542719994205981,0.22386489994823933,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.245036119014941,0.098244013359001833,6.1484789136868576,83.112832289498996,13.61468176381856,-3.6309568479894603,0.8583984375,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,6,32205023,0.027740300050936639,0.15188119991216809,0.17962149996310472,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.651387376035842,0.092439955625378267,6.1748742114515167,83.589016606538138,13.165352332669432,-3.2778557746232364,0.861572265625,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,7,1780966361,0.029558200039900839,0.17677380004897714,0.20633200008887798,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.476439141038526,0.094874796886797869,6.211910085434309,82.93691619548369,13.771947064720756,-3.4443342046002403,0.859130859375,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,8,4021602961,0.028566599939949811,0.15835190005600452,0.18691849999595433,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.211251531733453,0.09859206541503969,6.2220594984722446,82.351233557434838,14.333608853657164,-3.6956503778308001,0.845703125,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,9,391037742,0.027900200104340911,0.17365809995681047,0.20155830006115139,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.421460101049803,0.095825577775971643,6.0803276986064088,83.595782652939178,13.18781880422689,-3.4424690547226744,0.86083984375,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,10,3553829547,0.027509800042025745,0.15870889998041093,0.18621870002243668,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.361561985025546,0.096616894680010251,6.127451097219609,83.014302550302659,13.727014121605841,-3.5072057841025597,0.859375,-1.4210854715202004e-14,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,11,483914883,0.028525999980047345,0.18178970005828887,0.21031570003833622,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.594557010831494,0.093113715010749554,6.3195693910915374,82.710907641709753,13.97414530873786,-3.4100653307076572,0.8544921875,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,12,2779671631,0.027191299945116043,0.16416079993359745,0.19135209987871349,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.428619309162613,0.095564183533696931,6.1997361839992182,82.913773373783073,13.794413536278212,-3.479303784897898,0.8583984375,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,13,2876448041,0.027854100102558732,0.14297950000036508,0.17083360010292381,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.656671953995499,0.092324025523798925,6.2274139880039225,83.102978008286328,13.61468176381856,-3.2884018061133125,0.859619140625,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,14,2606133940,0.029404700035229325,0.16865340003278106,0.19805810006801039,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.458735239005705,0.095178976946738159,6.1675750448917039,83.244391984533834,13.479882934473821,-3.4331147248936533,0.859130859375,0,0,0
volatility_100%,volatility,100%,RC-A,M0,4096,15,1854178394,0.027523100026883185,0.16031710000243038,0.18784020002931356,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.434217996768666,0.095404174239996864,6.2632634073564724,82.761153923955902,13.92921236562295,-3.5194117001666512,0.85205078125,0,0,0
volatility_100%,volatility,100%,RC-A,M3,4096,0,381698982,0.0128842000849545,1.2966490999097005,1.309533299994655,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,99.29030860850358,0.097517826162830723,6.1987496834731859,82.863865629035203,13.839346479393123,-3.6116531833979346,0.84251432479851296,0,0,0
volatility_100%,volatility,100%,RC-A,M3,4096,1,2573818000,0.011076799943111837,1.3087566000176594,1.3198333999607712,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,99.453258152264738,0.09525426738005556,6.1694947223360677,83.308211877217332,13.434949991358909,-3.4593984386475638,0.84895459863953726,0,0,0
volatility_100%,volatility,100%,RC-A,M3,4096,2,374779032,0.011540700099430978,1.2975017999997362,1.3090425000991672,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,99.236945859563903,0.098286703688608493,6.1897720764008382,82.965718776725183,13.749480593163298,-3.6680255867254226,0.84491641271835582,0,0,0
volatility_100%,volatility,100%,RC-A,M3,4096,3,1257381500,0.010987699963152409,1.2600676999427378,1.2710553999058902,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,99.239865414031144,0.098229941316816352,6.1987082975035115,82.69086730154774,14.019078251852775,-3.6687884368728807,0.84387361452359877,0,0,0
volatility_100%,volatility,100%,RC-A,M3,4096,4,1961662060,0.010978500009514391,1.2795445000519976,1.290523000061512,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,99.134935809233468,0.099692173921177532,6.2083363624426138,82.38960118166716,14.311142382099709,-3.7741441169760099,0.84052672904921755,0,0,0
volatility_100%,volatility,100%,RC-A,M3,4096,5,2285752011,0.010015600011684,1.3099739999743178,1.3199895999860018,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,,64,8,12,gpu-hybrid,99.210025176848603,0.098645620680664875,6.2017898335316328,82.659961248515145,14.041544723410233,-3.6932706286084036,0.84159506281141916,-1.4210854715202004e-14,0,0
