scenario_id,regime_family,regime_level,contract_id,method,n_paths,replication,seed,random_input_seconds,runtime_engine_seconds,runtime_total_seconds,risk_free_rate,volatility_1,volatility_2,volatility_3,correlation_12,correlation_13,correlation_23,ki_barrier_ratio,initial_spot_ratio_1,initial_spot_ratio_2,initial_spot_ratio_3,direct_steps_per_year,inner_paths,bridge_substeps,bessel_terms,backend,total_value,fair_coupon,coupon_value,early_redemption_principal,surviving_notional,terminal_ki_loss,continuous_ki_survival_probability,component_identity_error,probability_mass_error,fair_coupon_residual
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,0,2607632672,0.0059049999690614641,7.6286857000086457,7.6345906999777071,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.340514754558924,0.096568416786293645,6.3632892417683058,82.150477525489549,14.468407683001903,-3.6416596957008176,0.845703125,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,1,868438773,0.0060732000274583697,0.069883100048173219,0.075956300075631589,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.7443040893654,0.091162976077246147,6.1079820639581488,84.445556164543689,12.31162641348609,-3.1208605526225308,0.8671875,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,2,3075504284,0.00627910002367571,0.076101799961179495,0.082380899984855205,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.535674270184387,0.094112475294490142,6.1442197587822989,83.184991694023822,13.569748820703646,-3.3632860033253795,0.857421875,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,3,2816442888,0.0060236999997869134,0.059819600021000952,0.065843300020787865,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.340034463802198,0.096921806299856431,6.1290778625100053,82.963826673061419,13.749480593163298,-3.5023506649325267,0.8583984375,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,4,2424313376,0.0066563999862410128,0.066791500023100525,0.073447900009341538,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.373795847448847,0.096390496666972414,6.1630823789381548,82.974275102142784,13.749480593163298,-3.5130422267953927,0.85546875,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,5,1014292322,0.0069292000262066722,0.062143699964508414,0.069072899990715086,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.310400568387337,0.097015523682580429,6.341211716657198,81.814242642565915,14.827871227921204,-3.6729250187569891,0.8408203125,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,6,4081021961,0.0059926999965682626,0.096696399967186153,0.10268909996375442,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,98.945746704692283,0.1021752196194492,6.2859136511435318,81.555559668448012,15.097468886610681,-3.9931955015099394,0.83984375,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,7,1452448543,0.0066314000287093222,0.066039400000590831,0.072670800029300153,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.39722327188305,0.096247693037151055,6.0293569385934855,84.114785749579653,12.671089958405393,-3.4180093746954774,0.8583984375,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,8,3847419631,0.0057858999934978783,0.061929300019983202,0.067715200013481081,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.806650153869541,0.090265131284380087,6.1183755114933804,84.573158643296836,12.221760527256267,-3.1066445281769388,0.865234375,0,0,0
baseline_rc_a,baseline,asymmetric_hsbc_informed,RC-A,M0,1024,9,1121014418,0.0059358000289648771,0.059984399995300919,0.065920200024265796,0.041397500000000004,0.18321200000000001,0.26197700000000002,0.21978899999999998,0.93101527022332164,0.82546019107334301,0.73380477788963194,0.75,1.1124202994893466,1.1297955713505747,1.2022133022425416,52,,,,gpu,99.053056192911043,0.10072407575958557,6.265661557498583,82.032471866023414,14.648139455461553,-3.8932166860725221,0.84765625,0,0,0
