sampling,method,monitoring_steps,sample_size,estimate,runtime_seconds,replication,seed,error_vs_analytic
RQMC,Conditional weight,12,1024,4.948616161461886,0.03240170003846288,0,30272804,0.03220656672976663
RQMC,Direct,12,4096,6.597430307089931,0.0432581000495702,0,30272804,1.681020712357812
RQMC,Bernoulli bridge,12,4096,4.9724204709444955,0.0432581000495702,0,30272804,0.056010876212376104
RQMC,Conditional weight,12,4096,4.941986419418641,0.0432581000495702,0,30272804,0.025576824686521782
RQMC,Direct,12,16384,6.664530739035634,0.08620930009055883,0,30272804,1.7481211443035143
RQMC,Bernoulli bridge,12,16384,4.932898244505268,0.08620930009055883,0,30272804,0.0164886497731489
RQMC,Conditional weight,12,16384,4.936768755492229,0.08620930009055883,0,30272804,0.02035916076010924
RQMC,Direct,12,65536,6.618008245047404,0.24692920001689345,0,30272804,1.701598650315285
RQMC,Bernoulli bridge,12,65536,4.907799624461009,0.24692920001689345,0,30272804,-0.008609970271110434
RQMC,Conditional weight,12,65536,4.91725311554919,0.24692920001689345,0,30272804,0.0008435208170709529
RQMC,Direct,12,1024,6.472887411321121,0.005653199972584844,1,30272805,1.5564778165890019
RQMC,Bernoulli bridge,12,1024,4.872546311871245,0.005653199972584844,1,30272805,-0.043863282860874264
RQMC,Conditional weight,12,1024,4.913810311331444,0.005653199972584844,1,30272805,-0.0025992834006753895
RQMC,Direct,12,4096,6.569501938294508,0.01616859994828701,1,30272805,1.6530923435623883
RQMC,Bernoulli bridge,12,4096,4.9529724683846545,0.01616859994828701,1,30272805,0.03656287365253519
RQMC,Conditional weight,12,4096,4.881128511277762,0.01616859994828701,1,30272805,-0.03528108345435754
RQMC,Direct,12,16384,6.633124507234934,0.05824349995236844,1,30272805,1.7167149125028143
RQMC,Bernoulli bridge,12,16384,4.914265292998012,0.05824349995236844,1,30272805,-0.002144301734107401
RQMC,Conditional weight,12,16384,4.8994899000581,0.05824349995236844,1,30272805,-0.016919694674019325
RQMC,Direct,12,65536,6.6241322849216155,0.22196939995046705,1,30272805,1.7077226901894962
RQMC,Bernoulli bridge,12,65536,4.90841993459632,0.22196939995046705,1,30272805,-0.007989660135799603
RQMC,Conditional weight,12,65536,4.910049956265419,0.22196939995046705,1,30272805,-0.006359638466700623
RQMC,Direct,12,1024,6.562541714231953,0.006261000060476363,2,30272806,1.6461321194998337
RQMC,Bernoulli bridge,12,1024,4.914988736537786,0.006261000060476363,2,30272806,-0.0014208581943337961
RQMC,Conditional weight,12,1024,4.862978404454475,0.006261000060476363,2,30272806,-0.05343119027764409
RQMC,Direct,12,4096,6.623033991781734,0.019493900006636977,2,30272806,1.7066243970496142
RQMC,Bernoulli bridge,12,4096,4.971954897222123,0.019493900006636977,2,30272806,0.05554530249000322
RQMC,Conditional weight,12,4096,4.9549624188528245,0.019493900006636977,2,30272806,0.038552824120705154
RQMC,Direct,12,16384,6.613011610146197,0.06096639996394515,2,30272806,1.6966020154140775
RQMC,Bernoulli bridge,12,16384,4.937799605243805,0.06096639996394515,2,30272806,0.021390010511685986
RQMC,Conditional weight,12,16384,4.927448924677067,0.06096639996394515,2,30272806,0.01103932994494805
RQMC,Direct,12,65536,6.63069650918951,0.21437679999507964,2,30272806,1.7142869144573902
RQMC,Bernoulli bridge,12,65536,4.920898609467387,0.21437679999507964,2,30272806,0.004489014735267638
RQMC,Conditional weight,12,65536,4.916955472742274,0.21437679999507964,2,30272806,0.0005458780101550431
RQMC,Direct,12,1024,6.9029487019661975,0.00505090004298836,3,30272807,1.9865391072340781
RQMC,Bernoulli bridge,12,1024,4.729997943424131,0.00505090004298836,3,30272807,-0.18641165130798854
RQMC,Conditional weight,12,1024,4.858309189290925,0.00505090004298836,3,30272807,-0.05810040544119399
RQMC,Direct,12,4096,6.707958376735051,0.015304500004276633,3,30272807,1.7915487820029314
RQMC,Bernoulli bridge,12,4096,4.902292539774569,0.015304500004276633,3,30272807,-0.014117054957550224
RQMC,Conditional weight,12,4096,4.9209055170652505,0.015304500004276633,3,30272807,0.004495922333131119
RQMC,Direct,12,16384,6.663907097089878,0.0548982999753207,3,30272807,1.747497502357759
RQMC,Bernoulli bridge,12,16384,4.936921039047916,0.0548982999753207,3,30272807,0.020511444315796545
RQMC,Conditional weight,12,16384,4.91838571018898,0.0548982999753207,3,30272807,0.0019761154568609385
RQMC,Direct,12,65536,6.64173524193639,0.2086781000252813,3,30272807,1.7253256472042704
RQMC,Bernoulli bridge,12,65536,4.905079774821342,0.2086781000252813,3,30272807,-0.011329819910777417
RQMC,Conditional weight,12,65536,4.9177741228810365,0.2086781000252813,3,30272807,0.0013645281489171879
RQMC,Direct,24,1024,6.375261613429833,0.00868970004376024,0,30284804,1.4588520186977139
RQMC,Bernoulli bridge,24,1024,5.053719961422265,0.00868970004376024,0,30284804,0.13731036669014607
RQMC,Conditional weight,24,1024,5.170551811911349,0.00868970004376024,0,30284804,0.25414221717923
RQMC,Direct,24,4096,6.3307443475953775,0.026520000072196126,0,30284804,1.4143347528632582
RQMC,Bernoulli bridge,24,4096,5.0235079126523035,0.026520000072196126,0,30284804,0.1070983179201841
RQMC,Conditional weight,24,4096,5.043092228084538,0.026520000072196126,0,30284804,0.12668263335241825
RQMC,Direct,24,16384,6.193366441659243,0.09945159999188036,0,30284804,1.2769568469271233
RQMC,Bernoulli bridge,24,16384,4.887049829284059,0.09945159999188036,0,30284804,-0.02935976544805996
RQMC,Conditional weight,24,16384,4.904911684859977,0.09945159999188036,0,30284804,-0.011497909872142387
RQMC,Direct,24,65536,6.172978627301309,0.41676499997265637,0,30284804,1.2565690325691898
RQMC,Bernoulli bridge,24,65536,4.900782265572368,0.41676499997265637,0,30284804,-0.01562732915975129
RQMC,Conditional weight,24,65536,4.9151851690910675,0.41676499997265637,0,30284804,-0.0012244256410518517
RQMC,Direct,24,1024,6.134417756991074,0.009665800025686622,1,30284805,1.218008162258955
RQMC,Bernoulli bridge,24,1024,4.960889419570099,0.009665800025686622,1,30284805,0.044479824837980075
RQMC,Conditional weight,24,1024,4.858594294943871,0.009665800025686622,1,30284805,-0.057815299788248176
RQMC,Direct,24,4096,6.212476754802836,0.031212600064463913,1,30284805,1.2960671600707165
RQMC,Bernoulli bridge,24,4096,4.993553073105026,0.031212600064463913,1,30284805,0.07714347837290703
RQMC,Conditional weight,24,4096,4.961509868201407,0.031212600064463913,1,30284805,0.0451002734692878
RQMC,Direct,24,16384,6.200240445852374,0.10384250001516193,1,30284805,1.2838308511202543
RQMC,Bernoulli bridge,24,16384,4.973068003209744,0.10384250001516193,1,30284805,0.05665840847762471
RQMC,Conditional weight,24,16384,4.938287750993651,0.10384250001516193,1,30284805,0.021878156261531778
RQMC,Direct,24,65536,6.182277093488654,0.40410060004796833,1,30284805,1.2658674987565348
RQMC,Bernoulli bridge,24,65536,4.94085695287072,0.40410060004796833,1,30284805,0.024447358138600883
RQMC,Conditional weight,24,65536,4.922744806706097,0.40410060004796833,1,30284805,0.006335211973977906
RQMC,Direct,24,1024,6.070903053299039,0.009651700034737587,2,30284806,1.15449345856692
RQMC,Bernoulli bridge,24,1024,4.729613179794393,0.009651700034737587,2,30284806,-0.18679641493772614
RQMC,Conditional weight,24,1024,4.735292158472632,0.009651700034737587,2,30284806,-0.18111743625948762
RQMC,Direct,24,4096,6.212346330325026,0.029754000017419457,2,30284806,1.2959367355929068
RQMC,Bernoulli bridge,24,4096,4.915730060185139,0.029754000017419457,2,30284806,-0.0006795345469807756
RQMC,Conditional weight,24,4096,4.877279427955791,0.029754000017419457,2,30284806,-0.03913016677632797
RQMC,Direct,24,16384,6.1612188945623325,0.10817789996508509,2,30284806,1.2448092998302132
RQMC,Bernoulli bridge,24,16384,4.944918175888414,0.10817789996508509,2,30284806,0.028508581156295065
RQMC,Conditional weight,24,16384,4.9011651389187065,0.10817789996508509,2,30284806,-0.015244455813412827
RQMC,Direct,24,65536,6.202708171894016,0.40228809998370707,2,30284806,1.2862985771618964
RQMC,Bernoulli bridge,24,65536,4.924122654781447,0.40228809998370707,2,30284806,0.0077130600493280355
RQMC,Conditional weight,24,65536,4.909353177039482,0.40228809998370707,2,30284806,-0.007056417692637318
RQMC,Direct,24,1024,6.132084634281213,0.009577999939210713,3,30284807,1.2156750395490938
RQMC,Bernoulli bridge,24,1024,4.86357176814912,0.009577999939210713,3,30284807,-0.052837826582999625
RQMC,Conditional weight,24,1024,4.963403454603293,0.009577999939210713,3,30284807,0.04699385987117388
RQMC,Direct,24,4096,6.239463788386246,0.027378999977372587,3,30284807,1.3230541936541265
RQMC,Bernoulli bridge,24,4096,4.848058658040095,0.027378999977372587,3,30284807,-0.06835093669202408
RQMC,Conditional weight,24,4096,4.9171911757853,0.027378999977372587,3,30284807,0.0007815810531806022
RQMC,Direct,24,16384,6.236494908003568,0.10537559993099421,3,30284807,1.3200853132714485
RQMC,Bernoulli bridge,24,16384,4.94921764467923,0.10537559993099421,3,30284807,0.03280804994711062
RQMC,Conditional weight,24,16384,4.941954669192673,0.10537559993099421,3,30284807,0.02554507446055343
RQMC,Direct,24,65536,6.1981281518406375,0.39659529994241893,3,30284807,1.2817185571085181
RQMC,Bernoulli bridge,24,65536,4.904206937567998,0.39659529994241893,3,30284807,-0.01220265716412161
RQMC,Conditional weight,24,65536,4.919840431057712,0.39659529994241893,3,30284807,0.003430836325592601
RQMC,Direct,52,1024,6.205943232501688,0.02304930007085204,0,30312804,1.2895336377695683
RQMC,Bernoulli bridge,52,1024,5.250826749573264,0.02304930007085204,0,30312804,0.33441715484114454
RQMC,Conditional weight,52,1024,5.217432894100192,0.02304930007085204,0,30312804,0.3010232993680724
RQMC,Direct,52,4096,5.923984169720436,0.06545750005170703,0,30312804,1.0075745749883165
RQMC,Bernoulli bridge,52,4096,5.030690161497778,0.06545750005170703,0,30312804,0.11428056676565834
RQMC,Conditional weight,52,4096,5.003063601380093,0.06545750005170703,0,30312804,0.08665400664797396
RQMC,Direct,52,16384,5.914137078731789,0.23447260004468262,0,30312804,0.9977274839996699
RQMC,Bernoulli bridge,52,16384,5.0297918821856005,0.23447260004468262,0,30312804,0.11338228745348111
RQMC,Conditional weight,52,16384,5.023259819121057,0.23447260004468262,0,30312804,0.10685022438893732
RQMC,Direct,52,65536,5.854829065964115,0.8988087000325322,0,30312804,0.9384194712319953
RQMC,Bernoulli bridge,52,65536,4.945153305530288,0.8988087000325322,0,30312804,0.028743710798168287
RQMC,Conditional weight,52,65536,4.933738029291852,0.8988087000325322,0,30312804,0.01732843455973221
RQMC,Direct,52,1024,5.844441835112133,0.02175439998973161,1,30312805,0.9280322403800136
RQMC,Bernoulli bridge,52,1024,4.932572927963423,0.02175439998973161,1,30312805,0.01616333323130359
RQMC,Conditional weight,52,1024,4.981693664182341,0.02175439998973161,1,30312805,0.0652840694502217
RQMC,Direct,52,4096,5.950591988928338,0.06431700009852648,1,30312805,1.0341823941962183
RQMC,Bernoulli bridge,52,4096,4.970133488019956,0.06431700009852648,1,30312805,0.05372389328783633
RQMC,Conditional weight,52,4096,4.9648282125322,0.06431700009852648,1,30312805,0.04841861780008028
RQMC,Direct,52,16384,5.83536471423218,0.24547910003457218,1,30312805,0.9189551195000609
RQMC,Bernoulli bridge,52,16384,4.95363344303747,0.24547910003457218,1,30312805,0.037223848305350415
RQMC,Conditional weight,52,16384,4.939934599770016,0.24547910003457218,1,30312805,0.023525005037896562
RQMC,Direct,52,65536,5.821338230711094,0.9096087000798434,1,30312805,0.9049286359789743
RQMC,Bernoulli bridge,52,65536,4.919012826989962,0.9096087000798434,1,30312805,0.002603232257842869
RQMC,Conditional weight,52,65536,4.917166964690521,0.9096087000798434,1,30312805,0.0007573699584018101
RQMC,Direct,52,1024,5.848810829891891,0.022639399976469576,2,30312806,0.9324012351597712
RQMC,Bernoulli bridge,52,1024,4.8111050818038965,0.022639399976469576,2,30312806,-0.10530451292822285
RQMC,Conditional weight,52,1024,4.77605324212697,0.022639399976469576,2,30312806,-0.14035635260514923
RQMC,Direct,52,4096,5.770752363759052,0.06602310005109757,2,30312806,0.8543427690269327
RQMC,Bernoulli bridge,52,4096,4.834903475984039,0.06602310005109757,2,30312806,-0.08150611874808078
RQMC,Conditional weight,52,4096,4.79971375576471,0.06602310005109757,2,30312806,-0.11669583896740932
RQMC,Direct,52,16384,5.81620818815359,0.23026290000416338,2,30312806,0.8997985934214707
RQMC,Bernoulli bridge,52,16384,4.835809020003666,0.23026290000416338,2,30312806,-0.08060057472845372
RQMC,Conditional weight,52,16384,4.8243982271625585,0.23026290000416338,2,30312806,-0.09201136756956085
RQMC,Direct,52,65536,5.8299455456517295,0.9245113000506535,2,30312806,0.9135359509196102
RQMC,Bernoulli bridge,52,65536,4.907759733152204,0.9245113000506535,2,30312806,-0.008649861579915097
RQMC,Conditional weight,52,65536,4.908482160997194,0.9245113000506535,2,30312806,-0.00792743373492577
RQMC,Direct,52,1024,5.757409773051937,0.022473699995316565,3,30312807,0.8410001783198178
RQMC,Bernoulli bridge,52,1024,4.78669105763172,0.022473699995316565,3,30312807,-0.12971853710039927
RQMC,Conditional weight,52,1024,4.799967469398372,0.022473699995316565,3,30312807,-0.11644212533374709
RQMC,Direct,52,4096,5.917579631948625,0.06784539995715022,3,30312807,1.0011700372165055
RQMC,Bernoulli bridge,52,4096,4.916922100457925,0.06784539995715022,3,30312807,0.0005125057258057453
RQMC,Conditional weight,52,4096,4.937037653393475,0.06784539995715022,3,30312807,0.020628058661355198
RQMC,Direct,52,16384,5.852518140159642,0.23910629993770272,3,30312807,0.9361085454275226
RQMC,Bernoulli bridge,52,16384,4.94243143339269,0.23910629993770272,3,30312807,0.026021838660570396
RQMC,Conditional weight,52,16384,4.940594295651317,0.23910629993770272,3,30312807,0.024184700919197333
RQMC,Direct,52,65536,5.803774733550824,0.9451932000229135,3,30312807,0.8873651388187049
RQMC,Bernoulli bridge,52,65536,4.883066530557455,0.9451932000229135,3,30312807,-0.03334306417466415
RQMC,Conditional weight,52,65536,4.890960191331088,0.9451932000229135,3,30312807,-0.025449403401031745
RQMC,Direct,104,1024,5.576964248423262,0.04226310004014522,0,30364804,0.6605546536911424
RQMC,Bernoulli bridge,104,1024,4.809582630701808,0.04226310004014522,0,30364804,-0.10682696403031144
RQMC,Conditional weight,104,1024,4.805104311689427,0.04226310004014522,0,30364804,-0.11130528304269216
RQMC,Direct,104,4096,5.607535676789689,0.12396080000326037,0,30364804,0.6911260820575693
RQMC,Bernoulli bridge,104,4096,4.8835070789304,0.12396080000326037,0,30364804,-0.032902515801719545
RQMC,Conditional weight,104,4096,4.851741492091479,0.12396080000326037,0,30364804,-0.06466810264064016
RQMC,Direct,104,16384,5.624183384745084,0.46243940002750605,0,30364804,0.7077737900129648
RQMC,Bernoulli bridge,104,16384,4.941488522713901,0.46243940002750605,0,30364804,0.025078927981781796
RQMC,Conditional weight,104,16384,4.931875965057192,0.46243940002750605,0,30364804,0.015466370325072809
RQMC,Direct,104,65536,5.599850745488786,1.7842268999665976,0,30364804,0.6834411507566669
RQMC,Bernoulli bridge,104,65536,4.945455305427592,1.7842268999665976,0,30364804,0.029045710695472238
RQMC,Conditional weight,104,65536,4.934251430293833,1.7842268999665976,0,30364804,0.017841835561713815
RQMC,Direct,104,1024,5.909174866636166,0.04113360005430877,1,30364805,0.9927652719040463
RQMC,Bernoulli bridge,104,1024,5.238137274863153,0.04113360005430877,1,30364805,0.32172768013103337
RQMC,Conditional weight,104,1024,5.237746669747799,0.04113360005430877,1,30364805,0.32133707501567965
RQMC,Direct,104,4096,5.6829076987205545,0.12222680007107556,1,30364805,0.7664981039884351
RQMC,Bernoulli bridge,104,4096,5.001309306727872,0.12222680007107556,1,30364805,0.08489971199575308
RQMC,Conditional weight,104,4096,4.986501730963038,0.12222680007107556,1,30364805,0.07009213623091881
RQMC,Direct,104,16384,5.624605042626135,0.4413014999590814,1,30364805,0.708195447894016
RQMC,Bernoulli bridge,104,16384,4.971970417585433,0.4413014999590814,1,30364805,0.05556082285331332
RQMC,Conditional weight,104,16384,4.952052275888623,0.4413014999590814,1,30364805,0.03564268115650382
RQMC,Direct,104,65536,5.577189416725364,1.7320581000531092,1,30364805,0.6607798219932448
RQMC,Bernoulli bridge,104,65536,4.916775803503669,1.7320581000531092,1,30364805,0.00036620877154991405
RQMC,Conditional weight,104,65536,4.904646055591609,1.7320581000531092,1,30364805,-0.011763539140510204
RQMC,Direct,104,1024,5.416245734869549,0.03913519997149706,2,30364806,0.49983614013742983
RQMC,Bernoulli bridge,104,1024,4.8990082682382,0.03913519997149706,2,30364806,-0.017401326493919456
RQMC,Conditional weight,104,1024,4.885118815603579,0.03913519997149706,2,30364806,-0.03129077912854061
RQMC,Direct,104,4096,5.55784742340555,0.1116752999369055,2,30364806,0.641437828673431
RQMC,Bernoulli bridge,104,4096,4.924270556565257,0.1116752999369055,2,30364806,0.007860961833137559
RQMC,Conditional weight,104,4096,4.910055779171134,0.1116752999369055,2,30364806,-0.006353815560985687
RQMC,Direct,104,16384,5.5588694939251715,0.4220698999706656,2,30364806,0.6424598991930521
RQMC,Bernoulli bridge,104,16384,4.895331602551165,0.4220698999706656,2,30364806,-0.021077992180954297
RQMC,Conditional weight,104,16384,4.899323910491173,0.4220698999706656,2,30364806,-0.017085684240946364
RQMC,Direct,104,65536,5.55920395234744,1.6430935999378562,2,30364806,0.6427943576153208
RQMC,Bernoulli bridge,104,65536,4.907405909706133,1.6430935999378562,2,30364806,-0.00900368502598603
RQMC,Conditional weight,104,65536,4.903390792001788,1.6430935999378562,2,30364806,-0.013018802730331736
RQMC,Direct,104,1024,5.487331129556765,0.04150000005029142,3,30364807,0.5709215348246452
RQMC,Bernoulli bridge,104,1024,4.768608622858752,0.04150000005029142,3,30364807,-0.14780097187336771
RQMC,Conditional weight,104,1024,4.711199026177905,0.04150000005029142,3,30364807,-0.2052105685542145
RQMC,Direct,104,4096,5.5246614166892885,0.1311682000523433,3,30364807,0.6082518219571691
RQMC,Bernoulli bridge,104,4096,4.87540788235491,0.1311682000523433,3,30364807,-0.04100171237720929
RQMC,Conditional weight,104,4096,4.8343049225198556,0.1311682000523433,3,30364807,-0.08210467221226381
RQMC,Direct,104,16384,5.54387235900831,0.4517697000410408,3,30364807,0.6274627642761903
RQMC,Bernoulli bridge,104,16384,4.89058430207715,0.4517697000410408,3,30364807,-0.0258252926549698
RQMC,Conditional weight,104,16384,4.851955230792128,0.4517697000410408,3,30364807,-0.06445436393999149
RQMC,Direct,104,65536,5.576779113135688,1.717443500063382,3,30364807,0.6603695184035683
RQMC,Bernoulli bridge,104,65536,4.8946928734802775,1.717443500063382,3,30364807,-0.021716721251841875
RQMC,Conditional weight,104,65536,4.889656999808034,1.717443500063382,3,30364807,-0.026752594924085216
RQMC,Direct,252,1024,5.442626857550678,0.09702420001849532,0,30512804,0.5262172628185589
RQMC,Bernoulli bridge,252,1024,5.109890114533917,0.09702420001849532,0,30512804,0.19348051980179726
RQMC,Conditional weight,252,1024,5.044804347961331,0.09702420001849532,0,30512804,0.12839475322921157
RQMC,Direct,252,4096,5.289467180572014,0.2924298000289127,0,30512804,0.373057585839895
RQMC,Bernoulli bridge,252,4096,4.851732024023896,0.2924298000289127,0,30512804,-0.06467757070822344
RQMC,Conditional weight,252,4096,4.876416082605139,0.2924298000289127,0,30512804,-0.03999351212698077
RQMC,Direct,252,16384,5.417039035810024,1.033605800010264,0,30512804,0.5006294410779049
RQMC,Bernoulli bridge,252,16384,4.933714562491924,1.033605800010264,0,30512804,0.017304967759804946
RQMC,Conditional weight,252,16384,4.946270316883975,1.033605800010264,0,30512804,0.029860722151855867
RQMC,Direct,252,65536,5.365096456489321,4.055944700026885,0,30512804,0.44868686175720196
RQMC,Bernoulli bridge,252,65536,4.921572333482603,4.055944700026885,0,30512804,0.005162738750483342
RQMC,Conditional weight,252,65536,4.93069931645056,4.055944700026885,0,30512804,0.01428972171844034
RQMC,Direct,252,1024,5.285570770876113,0.0970944999717176,1,30512805,0.3691611761439937
RQMC,Bernoulli bridge,252,1024,4.862043140827002,0.0970944999717176,1,30512805,-0.05436645390511696
RQMC,Conditional weight,252,1024,4.814951277627774,0.0970944999717176,1,30512805,-0.1014583171043455
RQMC,Direct,252,4096,5.4467099185946495,0.28687069995794445,1,30512805,0.5303003238625301
RQMC,Bernoulli bridge,252,4096,5.042790298626815,0.28687069995794445,1,30512805,0.12638070389469558
RQMC,Conditional weight,252,4096,4.98873977440757,0.28687069995794445,1,30512805,0.07233017967545052
RQMC,Direct,252,16384,5.310616635301927,1.0347574999323115,1,30512805,0.3942070405698077
RQMC,Bernoulli bridge,252,16384,4.8918816307829545,1.0347574999323115,1,30512805,-0.0245279639491649
RQMC,Conditional weight,252,16384,4.865831796754828,1.0347574999323115,1,30512805,-0.050577797977291006
RQMC,Direct,252,65536,5.317913825977441,4.102770299999975,1,30512805,0.40150423124532164
RQMC,Bernoulli bridge,252,65536,4.886753479451998,4.102770299999975,1,30512805,-0.029656115280121575
RQMC,Conditional weight,252,65536,4.883528801824155,4.102770299999975,1,30512805,-0.03288079290796464
RQMC,Direct,252,1024,5.571660700071356,0.09588669997174293,2,30512806,0.6552511053392367
RQMC,Bernoulli bridge,252,1024,5.112600260774218,0.09588669997174293,2,30512806,0.19619066604209845
RQMC,Conditional weight,252,1024,5.094148211240498,0.09588669997174293,2,30512806,0.1777386165083783
RQMC,Direct,252,4096,5.456588807027792,0.2885414999909699,2,30512806,0.5401792122956728
RQMC,Bernoulli bridge,252,4096,4.975911266230671,0.2885414999909699,2,30512806,0.0595016714985519
RQMC,Conditional weight,252,4096,4.976202711018735,0.2885414999909699,2,30512806,0.05979311628661588
RQMC,Direct,252,16384,5.360706431866682,1.0341463999357074,2,30512806,0.444296837134563
RQMC,Bernoulli bridge,252,16384,4.9124530702670715,1.0341463999357074,2,30512806,-0.003956524465047906
RQMC,Conditional weight,252,16384,4.902969443712222,1.0341463999357074,2,30512806,-0.01344015101989715
RQMC,Direct,252,65536,5.356751077309736,4.087308899965137,2,30512806,0.44034148257761707
RQMC,Bernoulli bridge,252,65536,4.907900516303135,4.087308899965137,2,30512806,-0.008509078428984296
RQMC,Conditional weight,252,65536,4.918390619698949,4.087308899965137,2,30512806,0.001981024966829281
RQMC,Direct,252,1024,5.395286680884691,0.09781430009752512,3,30512807,0.47887708615257196
RQMC,Bernoulli bridge,252,1024,5.124118387121294,0.09781430009752512,3,30512807,0.20770879238917495
RQMC,Conditional weight,252,1024,5.033049852438948,0.09781430009752512,3,30512807,0.11664025770682862
RQMC,Direct,252,4096,5.380931104802528,0.28797180007677525,3,30512807,0.46452151007040854
RQMC,Bernoulli bridge,252,4096,4.951731607084269,0.28797180007677525,3,30512807,0.03532201235214938
RQMC,Conditional weight,252,4096,4.929557476661254,0.28797180007677525,3,30512807,0.013147881929135075
RQMC,Direct,252,16384,5.374007829773508,1.0619927000952885,3,30512807,0.45759823504138897
RQMC,Bernoulli bridge,252,16384,4.949715049924327,1.0619927000952885,3,30512807,0.033305455192207845
RQMC,Conditional weight,252,16384,4.937037022134418,1.0619927000952885,3,30512807,0.020627427402298615
RQMC,Direct,252,65536,5.355622790494219,4.177982400055043,3,30512807,0.4392131957620995
RQMC,Bernoulli bridge,252,65536,4.911016368654538,4.177982400055043,3,30512807,-0.0053932260775813035
RQMC,Conditional weight,252,65536,4.9113866859445725,4.177982400055043,3,30512807,-0.005022908787546854
RQMC,Direct,504,1024,5.5436620751325405,0.18994850001763552,0,30764804,0.6272524804004211
RQMC,Bernoulli bridge,504,1024,5.274840930256847,0.18994850001763552,0,30764804,0.3584313355247275
RQMC,Conditional weight,504,1024,5.244271843991576,0.18994850001763552,0,30764804,0.3278622492594563
RQMC,Direct,504,4096,5.310681946694203,0.5793043000157923,0,30764804,0.39427235196208343
RQMC,Bernoulli bridge,504,4096,4.960597490472335,0.5793043000157923,0,30764804,0.04418789574021531
RQMC,Conditional weight,504,4096,4.9517606331280675,0.5793043000157923,0,30764804,0.03535103839594811
RQMC,Direct,504,16384,5.244133989896715,2.1109680000226945,0,30764804,0.32772439516459606
RQMC,Bernoulli bridge,504,16384,4.923912937019528,2.1109680000226945,0,30764804,0.007503342287408898
RQMC,Conditional weight,504,16384,4.934589059206009,2.1109680000226945,0,30764804,0.018179464473889517
RQMC,Direct,504,65536,5.229311908606374,8.203705899999477,0,30764804,0.3129023138742548
RQMC,Bernoulli bridge,504,65536,4.911090399357128,8.203705899999477,0,30764804,-0.005319195374990926
RQMC,Conditional weight,504,65536,4.91646928161627,8.203705899999477,0,30764804,5.968688415070034e-05
RQMC,Direct,504,1024,5.150471170960483,0.18925659998785704,1,30764805,0.23406157622836332
RQMC,Bernoulli bridge,504,1024,4.765260207707955,0.18925659998785704,1,30764805,-0.15114938702416403
RQMC,Conditional weight,504,1024,4.810371954000125,0.18925659998785704,1,30764805,-0.10603764073199429
RQMC,Direct,504,4096,5.081323641970567,0.5440048000309616,1,30764805,0.16491404723844738
RQMC,Bernoulli bridge,504,4096,4.782443128512805,0.5440048000309616,1,30764805,-0.13396646621931474
RQMC,Conditional weight,504,4096,4.770931066658068,0.5440048000309616,1,30764805,-0.14547852807405093
RQMC,Direct,504,16384,5.182522367625064,2.0191773999249563,1,30764805,0.2661127728929449
RQMC,Bernoulli bridge,504,16384,4.858478152190354,2.0191773999249563,1,30764805,-0.057931442541764966
RQMC,Conditional weight,504,16384,4.870595149322276,2.0191773999249563,1,30764805,-0.04581444540984325
RQMC,Direct,504,65536,5.248609256519221,8.024830700014718,1,30764805,0.3321996617871017
RQMC,Bernoulli bridge,504,65536,4.920739250058896,8.024830700014718,1,30764805,0.004329655326776205
RQMC,Conditional weight,504,65536,4.925655687737151,8.024830700014718,1,30764805,0.00924609300503132
RQMC,Direct,504,1024,5.274853772565621,0.19265009998343885,2,30764806,0.35844417783350124
RQMC,Bernoulli bridge,504,1024,4.823864781711249,0.19265009998343885,2,30764806,-0.09254481302087036
RQMC,Conditional weight,504,1024,4.848949637938579,0.19265009998343885,2,30764806,-0.06745995679354078
RQMC,Direct,504,4096,5.126143358400208,0.5595481999916956,2,30764806,0.2097337636680887
RQMC,Bernoulli bridge,504,4096,4.84484227527833,0.5595481999916956,2,30764806,-0.07156731945378958
RQMC,Conditional weight,504,4096,4.830672475534859,0.5595481999916956,2,30764806,-0.08573711919726001
RQMC,Direct,504,16384,5.202498513852497,2.0512585999676958,2,30764806,0.2860889191203775
RQMC,Bernoulli bridge,504,16384,4.910835219116769,2.0512585999676958,2,30764806,-0.005574375615350569
RQMC,Conditional weight,504,16384,4.889068672484424,2.0512585999676958,2,30764806,-0.027340922247695687
RQMC,Direct,504,65536,5.222786756276786,8.173056399915367,2,30764806,0.3063771615446669
RQMC,Bernoulli bridge,504,65536,4.914959052942514,8.173056399915367,2,30764806,-0.001450541789605353
RQMC,Conditional weight,504,65536,4.905408143177693,8.173056399915367,2,30764806,-0.011001451554426112
RQMC,Direct,504,1024,4.9209853447821965,0.19274629990104586,3,30764807,0.004575750050077154
RQMC,Bernoulli bridge,504,1024,4.520556363433173,0.19274629990104586,3,30764807,-0.395853231298946
RQMC,Conditional weight,504,1024,4.558371194559328,0.19274629990104586,3,30764807,-0.3580384001727914
RQMC,Direct,504,4096,5.13179263711222,0.5731836999766529,3,30764807,0.21538304238010042
RQMC,Bernoulli bridge,504,4096,4.754990901305021,0.5731836999766529,3,30764807,-0.16141869342709825
RQMC,Conditional weight,504,4096,4.735106541437531,0.5731836999766529,3,30764807,-0.18130305329458807
RQMC,Direct,504,16384,5.187320606290789,2.16705509996973,3,30764807,0.2709110115586695
RQMC,Bernoulli bridge,504,16384,4.867730842323043,2.16705509996973,3,30764807,-0.048678752409076154
